report_date,campaign_id,campaign_name,currency,spend,net_cost,impressions,destination_clicks,clicks,conversions,purchase_count,purchase_value,cta_purchase_count,evta_purchase_count,vta_purchase_count,cta_purchase_value,evta_purchase_value,vta_purchase_value,platform_roas,cta_purchase_roas,evta_purchase_roas,vta_purchase_roas,source_file,attribution_window_note
2026-04-18,1854347729644690,음과검 스마트+ 캠페인,KRW,475687,475687,149623,1527,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-18,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,323449,323449,134011,1493,1493,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-18,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,99645,99645,39827,4531,4531,1,1,405000,1,0,0,0,0,0,4.064428721962969,4.06,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-18,1856728035726529,호르몬 검사 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-18,1858788275666081,건강기능식품 스마트+캠페인,KRW,99615,99615,37288,1726,1726,1,1,485000,1,0,0,0,0,0,4.868744666967826,4.87,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-19,1854347729644690,음과검 스마트+ 캠페인,KRW,480487,480487,107736,1144,1144,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-19,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,276237,276237,99207,1730,1730,2,2,125252,0,0,0,0,0,0,0.45342224249466945,0.45,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-19,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,100082,100082,42564,3979,3979,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-19,1858788275666081,건강기능식품 스마트+캠페인,KRW,100122,100122,59355,2173,2173,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-20,1854347729644690,음과검 스마트+ 캠페인,KRW,481122,481122,164812,2592,2592,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-20,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,276571,276571,129106,1687,1687,2,2,286700,0,0,2,0,0,0,1.0366235071645256,1.04,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-20,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,99807,99807,35065,3721,3721,1,1,245000,1,0,0,0,0,0,2.454737643652249,2.45,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-20,1856728035726529,호르몬 검사 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-20,1858788275666081,건강기능식품 스마트+캠페인,KRW,100074,100074,36992,2088,2088,2,2,443580,1,0,1,0,0,0,4.4325199352479165,4.43,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-21,1854347729644690,음과검 스마트+ 캠페인,KRW,480488,480488,179355,2599,2599,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-21,1854918885396689,종합대사기능 분석 스마트+캠페인,KRW,276271,276271,114402,999,999,1,1,510000,0,0,0,0,0,0,1.8460135157146425,1.85,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-21,1856156648605858,영양중금속분석 스마트+ 캠페인,KRW,100175,100175,35700,3000,3000,1,1,484500,0,0,0,0,0,0,4.83653606189169,4.84,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-21,1856728035726529,호르몬 검사 캠페인,KRW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
2026-04-21,1858788275666081,건강기능식품 스마트+캠페인,KRW,100042,100042,51536,1514,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,api/20260418_20260424_daily_campaign.csv,TikTok Business API report/integrated/get. Attribution window assumed TikTok default click 7d / view 1d unless Ads Manager says otherwise. API does not expose website CTA/VTA purchase value here; CTA/VTA counts use cta_conversion/vta_conversion fallback when purchase split metrics are empty.
